|user_id|created_at|senator_name|text
296|476256944|2022-05-18T19:50:33.000Z|Dianne Feinstein|For 57 years the Head Start program has helped lowincome families ensure their children receive quality earlychildhood education and support Investing in earlychildhood education is the smartest choice we can make to help children reach their full potential 
297|476256944|2022-05-18T20:58:26.000Z|Dianne Feinstein|May is Asian American and Pacific Islander Heritage Month Im celebrating the AAPI community this month and its countless contributions to California and our nation as a whole AAPIHeritageMonth
298|476256944|2022-05-19T15:39:35.000Z|Dianne Feinstein|Lets be clear striking down Roe wont end abortions even in states that make abortions illegal Instead it will deny women in those states access to safe abortions and it will mean some women will die
299|476256944|2022-05-19T16:02:39.000Z|Dianne Feinstein|RT  RedFlagWarning in effect for much of the Sacramento Valley northern San Joaquin Valley and foothills from 11 am Thursday t
300|476256944|2022-05-19T16:02:54.000Z|Dianne Feinstein|RT  Below are photos that show good DefensibleSpace and its importance in stopping the forward progress of a fire and in helping
301|476256944|2022-05-19T18:45:34.000Z|Dianne Feinstein|Redflag warnings are in effect for parts of Northern California today through this weekend When wildfire conditions are high its imperative all Californians be safe and do their part to prevent the start or spread of wildfire Follow this thread for tips and resources
302|476256944|2022-05-19T18:45:35.000Z|Dianne Feinstein|More than 90 of wildfires in California are traced back to humans largely through unintentional errors Check with local authorities regarding any burn bans before heading outdoors Weather conditions can make a variety of tasks and activities dangerous
303|476256944|2022-05-19T18:45:36.000Z|Dianne Feinstein|Avoid using outdoor equipment that can create sparks like chainsaws or lawnmowers during redflag warnings When traveling make sure your vehicle does not have chains or other vehicle parts dragging on the ground that can cause a spark  
304|476256944|2022-05-19T18:45:37.000Z|Dianne Feinstein|Be sure to have an emergency evacuation kit ready and accessible Wildfires can start and spread in a moments notice so being able to evacuate quickly is important Find tips on putting together an evacuation kit here 
305|476256944|2022-05-19T19:47:56.000Z|Dianne Feinstein|The recent shooting in Buffalo showed us yet again the tragic consequences when young people can so easily obtain a deadly assault weapon   It makes no sense that its illegal for someone under 21 to buy a handgun or even a beer yet can legally buy an assault weapon
306|476256944|2022-05-20T15:18:19.000Z|Dianne Feinstein|The funds passed yesterday are critical to support the people of Ukraine and defend democracy in Europe These funds will provide critical military equipment to Ukrainians as well as food and supplies for millions of refugees who have been forced to flee their homes 
307|476256944|2022-05-20T15:46:08.000Z|Dianne Feinstein|RT  CDC strengthens recommendations and expands eligibility for COVID19 vaccine booster shots Read full statement 
308|476256944|2022-05-20T18:22:32.000Z|Dianne Feinstein|RT  More than 90 of wildfires in California are traced back to humans largely through unintentional errors Check with loca
309|476256944|2022-05-20T18:45:51.000Z|Dianne Feinstein|Children aged 511 are now able to receive a booster shot five months after their first Covid19 vaccination Talk to your childs health care provider and get them boosted to ensure they have the most protection against Covid heading into the summer 
310|476256944|2022-05-22T20:13:27.000Z|Dianne Feinstein|Today would have been Harvey Milks 92nd birthday His unwavering dedication to fighting for equality will forever remain an inspiration HarveyMilkDay
311|476256944|2022-05-23T16:11:27.000Z|Dianne Feinstein|Racism homophobia and antisemitism have NO place in California As violence against these communities spreads everyone must speak out with one voice that we will NOT accept such hatred in our communities 
312|476256944|2022-05-23T17:16:01.000Z|Dianne Feinstein|RT  Fires dont only happen in the forest they can happen anywhere Whether you live in an urban or a rural area here are a few
313|476256944|2022-05-23T19:27:33.000Z|Dianne Feinstein|RT  A RedFlagWarning has been issued for the Sacramento Valley Delta and portions of the foothills due to gusty winds and low
314|476256944|2022-05-24T15:16:02.000Z|Dianne Feinstein|RT  COVID19 boosters keep our immunity strong Now children ages 5 and up are eligible for boosters Visit 
315|476256944|2022-05-24T21:34:42.000Z|Dianne Feinstein|Another day another mass shooting and more silence from the gun lobby and Republicans who refuse to allow any gun safety reforms to occur Reports that 14 elementary school students and a teacher have been murdered are beyond tragic
316|476256944|2022-05-24T21:34:43.000Z|Dianne Feinstein|Im just speechless at the evil that is running rampant and behind all of these acts is a firearm After every shooting I ask how many deaths is too many And after every mass shooting the news recedes as Republicans refuse to take any action to limit these deaths 
317|476256944|2022-05-25T02:17:26.000Z|Dianne Feinstein|RT  This bill wont prevent all mass shootings but its a small step that I hope will start to bring some sense of sanity ba
318|476256944|2022-05-25T14:50:37.000Z|Dianne Feinstein|In fewer than 10 days two mass shootings by 18yearolds left 31 people dead And in both shootings assault rifles were legally purchased by teenagers because our gun laws are broken and because Republicans refuse to help fix them
319|476256944|2022-05-25T14:50:38.000Z|Dianne Feinstein|Both teenage shooters would have been turned away at a bar But they were able to legally purchase one of the most deadly weapons available Even though the Age 21 Act had bipartisan support before Republicans live in constant terror of the gun lobby and refuse to do anything
320|476256944|2022-05-25T15:13:08.000Z|Dianne Feinstein|RT  We know common sense gun laws cant and wont prevent every tragedy But we know they work and have a positive impact  When we
321|476256944|2022-05-25T17:21:59.000Z|Dianne Feinstein|The shooters in both Texas and New York werent old enough to buy a beer but they were able to buy an assault weapon I spoke with Steven Dettelbach President Bidens nominee to lead the ATF about the need to curb gun violence in the United States 
322|476256944|2022-05-26T17:31:43.000Z|Dianne Feinstein|Laguna Honda Hospital treats hundreds of San Franciscans many of whom have complex medical needs and rely on its health care services At such a critical time when COVID19 cases are rising in California we cant let this hospital be shuttered 
323|476256944|2022-05-26T20:23:54.000Z|Dianne Feinstein|RT  BIG NEWS The Commerce Committee advanced   and s bill to give the  authority
324|476256944|2022-05-26T20:50:58.000Z|Dianne Feinstein|The  offers some of our best and brightest minds the opportunity to serve their country and the world Im proud to again lead efforts to ensure the Peace Corps receives sufficient funding to enable great work around the globe  
325|476256944|2022-05-27T14:40:08.000Z|Dianne Feinstein|RT  The USA TODAY Editorial Board asks an important question about the availability of guns in America Why does an 18yea
326|476256944|2022-05-27T16:03:29.000Z|Dianne Feinstein|Wildfire season is well underway in California and the federal government must ensure the West has adequate resources I joined two bills introduced by  to help prepare for and respond to wildfires  
327|476256944|2022-05-27T17:15:16.000Z|Dianne Feinstein|RT  When the assault weapons ban was allowed to expire the number of mass shooting deaths tripledtripled  We know that the
328|476256944|2022-05-27T17:16:06.000Z|Dianne Feinstein|RT  Congress needs to pass universal background checks ban assault weapons and highcapacity magazines and confirm Steve Dettelbac
329|476256944|2022-05-27T17:19:17.000Z|Dianne Feinstein|RT  What changed in the mid2000s to accelerate deaths from mass shootings  The assault weapons ban expired  We have the
330|476256944|2022-05-27T17:42:53.000Z|Dianne Feinstein|In just two mass shootings 31 people were murdered  19 of them children All because our nations gun laws are fundamentally broken If we cant trust an 18yearold to buy a beer it defies logic that we would allow them to buy weapons of war We must pass the Age 21 Act now
331|476256944|2022-05-27T19:17:19.000Z|Dianne Feinstein|Last night the Senate passed our resolution honoring the life and legacy of Secretary Norman Mineta He was a remarkable leader a good friend and his experience and expertise will be deeply missed
332|476256944|2022-05-29T18:35:14.000Z|Dianne Feinstein|VA national cemeteries across the country are reopening to the public for Memorial Day ceremonies for the first time in two years Find a list of ceremonies and more information on Memorial Day here  
333|476256944|2022-05-30T18:30:48.000Z|Dianne Feinstein|MemorialDay is an opportunity to remember and thank those who paid the ultimate sacrifice in defense of our freedom Were forever grateful for the brave service members of the United States armed forces
334|476256944|2022-05-31T17:13:40.000Z|Dianne Feinstein|California is the countrys largest economy and drives economic success across the nation but we cant keep up that role without functioning roads and railways These grants will help improve our infrastructure and create new jobs a winwin proposition  
335|476256944|2022-06-01T15:40:07.000Z|Dianne Feinstein|Wishing everyone a safe and happy Pride During Pride Month lets celebrate the great progress made in the fight for equality since Stonewall but also recognize that the fight for equality doesnt stop 
336|476256944|2022-06-01T17:31:34.000Z|Dianne Feinstein|Im grateful for the administration awarding more than 76 million to California businesses to spur innovative timber projects aimed to improve forest health and resilience and reduce wildfire risk Congress needs to pass my bill to increase facilities capable of this work 
337|476256944|2022-06-01T20:28:23.000Z|Dianne Feinstein|RT  Wildfires are getting worse and worse each year and as a result so is hazardous smoke pollution We must take proacti
338|476256944|2022-06-01T20:36:30.000Z|Dianne Feinstein|We know how to stop gun violence In the 10 years that the Assault Weapons Ban was in place gun massacres dropped 37 percent After the ban lapsed in 2004 gun massacres rose by 183 percent We have to act or more and more people will continue to die
339|476256944|2022-06-02T16:01:46.000Z|Dianne Feinstein|RT  We know the solutions needed to curb gun violence in America  we just need to summon the will to take action 
340|476256944|2022-06-02T17:44:29.000Z|Dianne Feinstein|More and more mass shootings are being committed by gunmen 21 or younger Its far too easy to buy guns in this country especially assault rifles Theres just no reason an 18yearold should be able to buy an AR15 Congress must close this loophole  
341|476256944|2022-06-02T19:41:41.000Z|Dianne Feinstein|California voters passed Prop 12 in 2018 to set humane standards for farm animal products sold in the state A lawsuit seeking to invalidate it could let large multistate companies evade state laws designed to protect the health and safety of constituents That cant happen 
342|476256944|2022-06-02T20:53:21.000Z|Dianne Feinstein|The fact that the Tulsa shooter was able to purchase an AR15style rifle yesterday afternoon and then use it to murder four people a few hours later underscores how deeply broken our nations gun safety and background check laws are Something must change
343|476256944|2022-06-03T00:14:25.000Z|Dianne Feinstein|RT  We need to  Ban assault weapons  and if we cant then we should raise the age to purchase them from 18 to 21  Ban highcapac
344|476256944|2022-06-03T01:09:03.000Z|Dianne Feinstein|RT  We should reinstate the ban on assault weapons and highcapacity magazines that we passed in 1994  In the ten years it was law
345|476256944|2022-06-03T15:44:03.000Z|Dianne Feinstein|Today we WearOrange to remember the countless lives lost to gun violence in the United States As weve been reminded recently gun violence is a scourge on American society that must be addressed
346|476256944|2022-06-05T17:27:58.000Z|Dianne Feinstein|On NationalCancerSurvivorsDay we recognize the tribulations and perseverance of those battling this disease Im grateful for projects like President Bidens Cancer Moonshot which will lead to more and more Americans surviving cancer and living long fulfilling lives
347|476256944|2022-06-05T22:08:36.000Z|Dianne Feinstein|RT  In Texas you can be 18yearsold and buy an assault weapon  even though you cant buy a pistol until youre 21  If we cant b
348|476256944|2022-06-06T18:19:59.000Z|Dianne Feinstein|The risk of wildfire will only continue to grow as the temperature rises this summer Clearing flammable materials from around your home can help prevent fire from damaging your home Find information on how to create defensible space on your property to mitigate wildfire damage 
349|476256944|2022-06-06T19:47:07.000Z|Dianne Feinstein|A gunman entered a grocery store in Buffalo NY last month and fatally shot 10 people Just 10 days later a gunman entered an elementary school in Uvalde Texas and killed 19 students and two teachers
350|476256944|2022-06-06T19:47:08.000Z|Dianne Feinstein|If you cant buy a six pack of beer or a pack of cigarettes you shouldnt be able to buy an assault weapon Its long past time that Congress addresses this incongruence Read my oped on why we must pass the Age 21 Act  
351|476256944|2022-06-06T20:11:18.000Z|Dianne Feinstein|RT  OpEd Teenagers shouldnt be able to buy assault weapons 
352|476256944|2022-06-06T21:26:33.000Z|Dianne Feinstein|Bold leadership is necessary to combat climate change California is on the forefront of this transition and President Bidens actions to bolster solar energy will help us reach a zeroemissions economy reducing prices for consumers and lowering harmful carbon emissions 
353|476256944|2022-06-07T12:46:11.000Z|Dianne Feinstein|RT  From the Editorial Board Its common sense to raise the minimum age for purchasing rifles 
354|476256944|2022-06-07T12:46:36.000Z|Dianne Feinstein|RT  I believe the American people are mobilized and motivated to ensure that we pass commonsense gun reform and that should incl
355|476256944|2022-06-07T16:00:50.000Z|Dianne Feinstein|The 2022 Agriculture Census is underway Its important for all California farmers to participate so our states farmers and ranchers get the resources they need The last day to sign up is June 30 Find more info here  
356|476256944|2022-06-07T17:33:34.000Z|Dianne Feinstein|After a teenage gunman killed 17 people at Marjory Stoneman Douglas High School in Parkland I joined Republican Senator Jeff Flake on a bill to raise the age to purchase assault weapons to 21 I reintroduced that bill last month
357|476256944|2022-06-07T19:49:21.000Z|Dianne Feinstein|RT  That someone too young to buy alcohol or cigarettes is allowed to buy weapons designed for war makes no sense the Editor
358|476256944|2022-06-07T21:17:16.000Z|Dianne Feinstein|I met with representatives today from 4OurLives to talk about our desperate need for gun safety reform We need to bring sanity back to our nations gun laws Commonsense proposals like the Age 21 Act are a good starting point 
359|476256944|2022-06-08T16:37:19.000Z|Dianne Feinstein|RT  If you cant buy a six pack of beer or a pack of cigarettes you shouldnt be able to buy an assault weapon Its long past t
360|476256944|2022-06-08T16:41:37.000Z|Dianne Feinstein|Nearly 90 percent of wildfires in the United States are caused by humans As we get into the warmer months and more time is spent outside changes in our behavior and awareness can help prevent wildfires Learn more here  
361|476256944|2022-06-08T17:05:43.000Z|Dianne Feinstein|I was so saddened to hear of Gina Moscones passing She was a real part of San Francisco and her contributions to civic life her grace and her elegance will all be missed My heart goes out to Ginas children and grandchildren 
362|476256944|2022-06-08T18:41:54.000Z|Dianne Feinstein|The gun safety bills the House will vote on today are commonsense measures that would save lives Im pleased the package includes two of my proposals both of which could have prevented recent mass shootings if they had been passed sooner
363|476256944|2022-06-08T18:41:55.000Z|Dianne Feinstein|The second bill would help states set up extreme risk protection orders also known as redflag laws While I believe we must do more these proposals along with other provisions in the House package can help break the cycle of mass shootings plaguing our country 
364|476256944|2022-06-08T20:41:06.000Z|Dianne Feinstein|On WorldOceansDay Im renewing my call to ban the use of harmful large mesh drift gillnets that indiscriminately kill endangered marine life and to pass the West Coast Ocean Protection Act to end offshore drilling We must recommit ourselves to protecting our oceans
365|476256944|2022-06-09T15:46:09.000Z|Dianne Feinstein|I strongly support the Honoring Our Pact Act a bill of critical importance to millions of American military veterans exposed to toxic chemicals burn pits and other hazards encountered as part of their jobs We must ensure proper care and benefits for veterans 
366|476256944|2022-06-09T16:42:44.000Z|Dianne Feinstein|My thoughts are with the families and friends of the service members killed in a plane crash in Southern California This is a terrible tragedy and I send my deepest condolences to the Camp Pendleton community 
367|476256944|2022-06-09T17:44:01.000Z|Dianne Feinstein|I joined my colleagues to encourage President Biden to issue an executive order to protect fundamental reproductive rights including abortion Read our letter detailing ways the Biden administration can defend against attacks on abortion and reproductive health care 
368|476256944|2022-06-09T17:53:15.000Z|Dianne Feinstein|RT  Some parts of California are expecting excessive heat beginning today 69 through Saturday 611 National Weather S
369|476256944|2022-06-09T18:48:46.000Z|Dianne Feinstein|Plastic production and waste directly contribute to climate change and pollution I applaud the Biden administrations plan to reduce the use of plastics in our national parks We must act quickly to protect the health of the environment for future generations 
370|150078976|2022-05-26T22:53:38.000Z|Christopher Murphy|RT  Herschel Walkers solution to school shootings involves a department that can look at young men thats looking at women that
371|150078976|2022-05-27T00:48:42.000Z|Christopher Murphy|Bipartisan gun group hyperfocused on realistic legislation 
372|150078976|2022-05-27T02:42:57.000Z|Christopher Murphy|Im never giving up Erica because I know youre never giving up Your mother should be alive today and though nothing we can do will bring her back we can change this country Thats what shed want us to do 
373|150078976|2022-05-27T02:47:36.000Z|Christopher Murphy|Thanks for the chat today Maria We have no choice but to succeed Lives depend on it 
374|150078976|2022-05-27T03:28:54.000Z|Christopher Murphy|So proud of my intern and major activist 11 for speaking truth to power today at the  rally Sari is a former Parkland student and a strong youth voice for change 
375|150078976|2022-05-27T13:09:16.000Z|Christopher Murphy|Dont lose your sense of outrage None of this is normal None of this is acceptable And most importantly none of this is inevitable We can do something about it 
376|150078976|2022-05-27T13:19:08.000Z|Christopher Murphy|Well said Jason 
377|150078976|2022-05-27T16:52:10.000Z|Christopher Murphy|Only in America can a troubled teenager showing all sorts of warning signs get his hands on high powered semiautomatic rifles and over 1000 rounds of ammunition   NO OTHER NATION ALLOWS THIS TO HAPPEN 
378|150078976|2022-05-27T22:00:17.000Z|Christopher Murphy|Right We just heavily regulated them   For instance we made a list of people who were banned from flying on planes bc they were too dangerous and applied it universally regardless of whether you bought your plane ticket in person or on line 
379|150078976|2022-05-27T22:48:10.000Z|Christopher Murphy|Im begging my colleagues Work with us   Do not accept this as the new normal   Do not accept that we are powerless to change this 
380|150078976|2022-05-27T23:20:04.000Z|Christopher Murphy|This are stunning numbers 
381|150078976|2022-05-28T02:31:38.000Z|Christopher Murphy|RT  Good sports night in Boston tonight huh At least so far 
382|150078976|2022-05-28T03:41:14.000Z|Christopher Murphy|this is horrific 
383|150078976|2022-05-28T14:02:28.000Z|Christopher Murphy|Read this Then decide if the Senate should do nothing  One of the children fell on Miahs chest as she lay on the ground Terrified he would return to her classroom Miah took the blood of a classmate who fell dead and rubbed it all over herself Then she played dead
384|150078976|2022-05-28T14:05:58.000Z|Christopher Murphy|I got this email from a high school student yesterday  1 I was walking to school this morning and as I walked into my classroom I started to run through the situations of what I would do if I heard shots in the hallway I thought about how I would feel and react
385|150078976|2022-05-28T14:05:59.000Z|Christopher Murphy|2 Would I be able to fight the shooter or would I run under my desk which is what we are instructed to do I dont like that these thoughts are in my head and my rage with certain political colleagues of yours is so profound and strong it makes my chest hurt
386|150078976|2022-05-28T14:58:14.000Z|Christopher Murphy|RT  SUNDAY on  w      John Cohen on Uvalde shooting investigat
387|150078976|2022-05-28T14:58:50.000Z|Christopher Murphy|RT  SUNDAY  talks to Sen Chris Murphy about the bipartisan talks hes leading on gun safety legislation in the
388|150078976|2022-05-28T18:33:53.000Z|Christopher Murphy|RT  A study of 29 countries found that the US accounted for almost 97 of all firearm deaths among kids 4 years old or younger  O
389|150078976|2022-05-28T18:35:23.000Z|Christopher Murphy|have hornet spray and a lighter and a baseball bat in your classroom 
390|150078976|2022-05-28T18:35:35.000Z|Christopher Murphy|RT 61544975   Im a substitute teacher as well Ive been in a few scary lockdowns when we had to be ab
391|150078976|2022-05-28T20:28:31.000Z|Christopher Murphy|Spending the day working with staff and Senators on fleshing out concepts for the gun violence negotiations   Just took a break because my 10 year old wanted to check out Heaven Graffiti and Skate Park down the street from our house in Hartford Its so cool 
392|150078976|2022-05-29T02:57:56.000Z|Christopher Murphy|See you tomorrow morning 
393|150078976|2022-05-29T03:47:23.000Z|Christopher Murphy|RT  Though the media focuses on tightening gun laws  said communities wracked by violence are often more like
394|150078976|2022-05-29T12:52:35.000Z|Christopher Murphy|RT  Camille Rayna  Maggie lead the  They were in 3rd grade when they survived the Sandy Hook shooting Childr
395|150078976|2022-05-29T14:29:21.000Z|Christopher Murphy|RT  Rep Adam Kinzinger on calls from his party to harden schools Turning schools into military camps  even if it does work
396|150078976|2022-05-29T16:06:24.000Z|Christopher Murphy|RT  Sen Murphy tells  he does think there is a path forward for federal red flag laws or expanded background ch
397|150078976|2022-05-29T16:09:01.000Z|Christopher Murphy|RT  Sen Chris Murphy tells  that serious bipartisan negotiations following Uvalde shooting could show that progres
398|150078976|2022-05-30T14:15:10.000Z|Christopher Murphy|The American idea  a melting pot of ethnicities races and religions where the people govern themselves  is a miracle A miracle that many have died to protect   Today we honor those that gave their life to defend the greatest nation on earth 
399|150078976|2022-05-30T14:23:54.000Z|Christopher Murphy|RT  While in the end I may end up being heartbroken I am at the table in a more significant way right now with Republicans a
400|150078976|2022-05-30T14:31:45.000Z|Christopher Murphy|My State Director Kenny Curran wrote this really moving oped about a simple way that we can honor our fallen heroes I hope youll give it a read  
401|150078976|2022-05-30T18:39:56.000Z|Christopher Murphy|RT  What are we doing Why are you here if not to solve a problem as existential as this   Thank you  for this
402|150078976|2022-05-30T19:16:45.000Z|Christopher Murphy|Just a great vibe this morning at the Ridgefield Memorial Day parade People were so excited to be back together And incredibly thankful to our vets Thanks for having me 
403|150078976|2022-05-30T19:39:16.000Z|Christopher Murphy|In between parades Ive been on the phone today w Republican and Democratic Senators trying to find the common denominator on a gun violence bill  Senator Schumer has given us just over a week to find a compromise This time failure cannot be an option 
404|150078976|2022-05-30T19:55:59.000Z|Christopher Murphy|RT  Mass shootings continued across the US in the wake of the Uvalde massacre At least eight have been killed and dozens injured ac
405|150078976|2022-05-30T20:01:22.000Z|Christopher Murphy|I just did two Memorial Day parades and at both events I was swamped by parents Republicans and Democrats pleading with me to get something  anything  done to stop these mass shootings 
406|150078976|2022-05-31T18:36:21.000Z|Christopher Murphy|This time doing nothing is not an option  Please watch this video and share it   You have the power to force the Senate to act Use it 
407|150078976|2022-05-31T20:27:21.000Z|Christopher Murphy|RT     visited UConn Health for a round table discussing the baby formula shortage  Both c
408|150078976|2022-05-31T20:27:36.000Z|Christopher Murphy|RT  We dont have to end the epidemic of gun violence with one piece of legislation What we need to do is break this logjam
409|150078976|2022-05-31T21:07:33.000Z|Christopher Murphy|Good for Trey But shame on us 
410|150078976|2022-05-31T22:17:56.000Z|Christopher Murphy|RT  Hosted a roundtable with  and child nutrition advocates to discuss the formula crisis  how to build upon
411|150078976|2022-05-31T22:18:03.000Z|Christopher Murphy|RT  To counter the youth mental health crisis early intervention counseling  treatment is key Today I joined  
412|150078976|2022-05-31T23:24:54.000Z|Christopher Murphy|FYI this isnt stopping There have been 18 mass shootings SINCE Uvalde  You need to know this Because its not going to stop until we do something  1 Heres just a sampling of the slaughter in the last six days
413|150078976|2022-05-31T23:24:55.000Z|Christopher Murphy|4 Saturday night in Austin Michigan a man killed his wife and her three children  6 yr old Katelynn 4 yr old Ronald and 3 yr old Josh All dead All before their seventh birthdays The shooter then tried to commit suicide but survived and is in critical condition
414|150078976|2022-06-01T02:23:51.000Z|Christopher Murphy|RT  We cant become numb to gun violence in our country Stay vigilant  stay loud
415|150078976|2022-06-01T14:48:33.000Z|Christopher Murphy|RT  My bill the Access to Baby Formula Act was signed into law Now families using WIC have access to different baby formul
416|150078976|2022-06-01T17:44:47.000Z|Christopher Murphy|Good news 
417|150078976|2022-06-01T21:59:11.000Z|Christopher Murphy|I visited the new Root Center facility in New Britain today and got to sit down with a bunch of clients who talked to me about their recovery paths Their stories about the lingering stigma of addiction were harrowing to hear 
418|150078976|2022-06-01T22:25:48.000Z|Christopher Murphy|Today a group of eight bipartisan Senators met to continue negotiations on a gun violence bill that can get a broad bipartisan vote in the Senate This follows a similar meeting yesterday   There is growing momentum to get something done and we agreed on a plan to keep working
419|150078976|2022-06-01T22:36:14.000Z|Christopher Murphy|We rolled out a new Say Something program with the Hartford public schools today Thanks to the amazing work  does to help kids and teachers flag the early warning signs of school violence Glad this program is in Hartford 
420|150078976|2022-06-01T22:48:15.000Z|Christopher Murphy|I will be on  on  at 715 to talk about the path forward for gun violence legislation Momentum building
421|150078976|2022-06-02T02:54:07.000Z|Christopher Murphy|The work doesnt stop Get up with me bright and early  I will be on  around 655am to talk about the effort to craft a bipartisan gun violence bill
422|150078976|2022-06-02T02:57:51.000Z|Christopher Murphy|Talking about an issue as deadly serious as gun violence on late night shows is hard But its an audience that you cant reach by just doing traditional news shows So check me out tonight on   Big thanks to  for paying attention to this crisis 
423|150078976|2022-06-02T11:43:01.000Z|Christopher Murphy|I wrote a piece for  making clear that my goal to simple  to stop gun violence in a way that protects Second Amendment rights No one is trying to infringe upon law abiding guns owners rights Thats never been my goal Never will be  FoxNews
424|150078976|2022-06-02T11:45:04.000Z|Christopher Murphy|RT  Sen Susan Collins who took part in the bipartisan gun talks this afternoon said tonight We are making rapid progress towar
425|150078976|2022-06-02T15:21:34.000Z|Christopher Murphy|This is a trend folks The shooters are often buying these weapons with the specific purpose of an immediate mass killing 
426|150078976|2022-06-02T15:40:26.000Z|Christopher Murphy|I ran into Dave former police officer and Bill retired army at Jersey Mikes in Enfield They were ahead of me line and quietly paid for my sandwich as a thank you for my work on gun violence So nice 
427|150078976|2022-06-02T15:58:26.000Z|Christopher Murphy|RT  An AR15 assaultstyle firearm found at the scene of a shooting spree in a medical building in Tulsa Okla that left four dea
428|150078976|2022-06-02T17:38:04.000Z|Christopher Murphy|RT  JUST IN  Biden speaking in primetime at 730pm ET on the recent tragic mass shootings and the need for Congress to a
429|150078976|2022-06-02T19:52:41.000Z|Christopher Murphy|RT  My colleagues and I met yesterday to discuss a path forward for bipartisan legislation that can help prevent other tragedies
430|150078976|2022-06-02T19:54:38.000Z|Christopher Murphy|Big day for Waterbury and the Naugatuck River Valley Millions in funding to clean up old favorites courtesy of the Bipartisan Infrastructure Bill 
431|150078976|2022-06-02T21:34:18.000Z|Christopher Murphy|Big morning in Enfield   and I announced a 13M federal grant to build a new New HavenHartfordSpringfield line train station in Enfield The first time trains will stop in Enfield since the 1980s Amazing 
432|150078976|2022-06-02T21:38:32.000Z|Christopher Murphy|RT  A seatbelt doesnt prevent every car accident fatality but it dramatically reduces them While we cant prevent all gun viol
433|150078976|2022-06-02T21:47:05.000Z|Christopher Murphy|This time doing nothing is not an option the American people will accept  Parents and kids are afraid Afraid of which school is next Afraid that government is so broken that they will be left helpless  Its time to do something
434|150078976|2022-06-03T00:00:05.000Z|Christopher Murphy|Thank you Mr President Parents and kids are scared right now We must do something And we can In a thoughtful bipartisan way 
435|150078976|2022-06-03T03:36:34.000Z|Christopher Murphy|Somehow Tatum went 3 for 17 and still had a great game What a finish for the Celts Wow NBAFinals2022
436|150078976|2022-06-03T11:35:24.000Z|Christopher Murphy|RT  A newsy interview with  in The Early   I just want to assure my friends that while Im willing to compromi
437|150078976|2022-06-03T14:42:40.000Z|Christopher Murphy|RT  I spent a little time with Sen  this week for  We talked about his viral speech the pact he
438|150078976|2022-06-03T21:52:58.000Z|Christopher Murphy|WearOrange 
439|150078976|2022-06-04T13:18:33.000Z|Christopher Murphy|Your morning reminder that in the 10 days since Uvalde there have been 20 more mass shootings in the United States In those 20 massacres 91 were shot and injured and so far 19 died
440|150078976|2022-06-04T17:19:08.000Z|Christopher Murphy|In Connecticut this past week it was overwhelming how many people want us to break the logjam on gun violence   People want changes in gun laws but they also want mental health spending   And they dont expect us to fix the problem all at once They want progress
441|150078976|2022-06-05T01:50:02.000Z|Christopher Murphy|RT  SUNDAY on CNNSOTU w   ️    ️    ️    ️  
442|150078976|2022-06-05T12:50:53.000Z|Christopher Murphy|On my way to the studio 
443|150078976|2022-06-05T13:23:57.000Z|Christopher Murphy|RT  Ive never been part of negotiations as serious as these  says on  this morning of bipartisan gu
444|150078976|2022-06-05T13:24:09.000Z|Christopher Murphy|RT  Sen Chris Murphy DCT feeling optimistic about gun reform legislation Ive never been part of negotiations as serious
445|150078976|2022-06-05T15:53:15.000Z|Christopher Murphy|I mean it 
446|150078976|2022-06-05T16:11:42.000Z|Christopher Murphy|Its not ending Not until we act 
447|150078976|2022-06-05T20:10:01.000Z|Christopher Murphy|But as Ive said many times Im not going to support something that just checks a box I wont support a compromise unless it saves lives 
448|150078976|2022-06-06T00:43:43.000Z|Christopher Murphy|Cosign 
449|150078976|2022-06-06T15:10:59.000Z|Christopher Murphy|RT  Meet the Press NOW premieres today on NBC News NOW   Chuck interviews Sen  about negotiations over gun re
450|150078976|2022-06-06T17:08:36.000Z|Christopher Murphy|Im live with  and advocates talking about the status of bipartisan gun safety negotiations and where the movement is heading next 
451|150078976|2022-06-06T19:51:33.000Z|Christopher Murphy|Am I the inaugural guest 
452|150078976|2022-06-06T20:01:20.000Z|Christopher Murphy|RT  Just spoke to an optimisticsounding  who is leading negotiations for Senate GOP on school shooting response
453|150078976|2022-06-06T21:33:13.000Z|Christopher Murphy|RT  WATCH Bipartisan group of senators meeting on gun legislation   Sometimes when we go away for a week 
454|150078976|2022-06-07T02:57:50.000Z|Christopher Murphy|RT  At least 11 mass shootings occurred between Friday and Sunday  
455|150078976|2022-06-07T03:32:27.000Z|Christopher Murphy|RT  The US mens national soccer team wore orange armbands on Sunday to raise awareness of gun violence  and call on elected leader
456|150078976|2022-06-07T13:47:17.000Z|Christopher Murphy|No child and parent should need to have this bedtime conversation But in America right now its happening every night   Congress needs to act To save lives and to give peace of mind to families 
457|150078976|2022-06-07T13:57:26.000Z|Christopher Murphy|RT  COMING UP Sen  joins us LIVE to discuss Americas epidemic of mass shootings 
458|150078976|2022-06-07T14:43:31.000Z|Christopher Murphy|RT  The Senate cannot wait any longer  Sen  
459|150078976|2022-06-07T16:20:01.000Z|Christopher Murphy|RT  Sen  to TheView on working with a bipartisan group of senators to come up with a series of gun safety measures
460|150078976|2022-06-07T20:50:16.000Z|Christopher Murphy|RT  46 says President Biden told  this morning that he Strongly supports his efforts to find a compromise
